642;173;Štolfa Antonín + Petr;Boršice;Cabernet Sauvignon;Č;PS;2021;CS;;barique;9;82;;
651;32;Kořenek winary s.r.o.;Brno;Dornfelder;Č;;2022;Dr;;;9;86;;
652;46;Pavlas Jan;Želešice;Dornfelder;Č;PS;2023;Dr;;;9;78;;
653;174;Sobotka Josef;Ořechov;Dornfelder;Č;VzH;0;Dr;;;9;79;;
654;127;Smištík P + J;Ořechov;Dornfelder;Č;;2023;Dr;;;9;83;;
655;24;Janda Lubomír;Miroslavské Knínice;Dornfelder;Č;PS;2023;Dr;;;9;69;;
656;153;Vinařství Bouchner;Moravské Bránice;Dornfelder;Č;;2021;Dr;suché;;9;87;;
661;74;Vinařství Frapa;Brno-Starý Lískovec;Frankovka;Č;;2023;Fr;;;8;68;;
662;47;Pernica Zdeněk;Boršice;Frankovka;Č;;2022;Fr;;;8;86;;
663;67;Tejkal Miloš;Dolní Kounice;Frankovka;Č;;2022;Fr;;;8;84;;
664;154;Vinařství Rathouzský;Moravské Bránice;Frankovka;Č;;2018;Fr;suché;;8;84;;
665;134;Sýkora Josef;Brno;Frankovka;Č;;2022;Fr;;;8;88;;
666;61;Špíšek Milan;Brno;Frankovka;Č;;2021;Fr;;;8;84;;
667;45;Paulík Josef;Obřany;Frankovka;Č;;2021;Fr;;;8;85;;
668;56;Strýček Josef;Brno;Frankovka;Č;;2022;Fr;;;8;91;;Šampion
669;163;Táborský Jiří;Sokolnice;Frankovka;Č;;2021;Fr;;;8;70;;
670;131;Huták Rudolf;Klobouky u Brna;Frankovka;Č;;2015;Fr;;;8;88;;
671;69;Turčínek Jan st.;Brno-Starý Lískovec;Frankovka;Č;;2021;Fr;;;8;86;;
672;101;Víno z Trboušan;Trboušany;Frankovka;Č;;2020;Fr;suché;;8;81;;
673;175;Bánovský Antonín;Boršice;Frankovka;Č;PS;2021;Fr;;;8;68;;
681;121;Černá Jitka;Brno - Bohunice;Merlot;Č;;2022;Me;;;9;76;;
682;150;Hrdlička Ladislav;Telnice;Merlot;Č;;2022;Me;;;9;89;;
691;114;Šindelka Jan;Podolí u Brna;Modrý Portugal;Č;;2021;MP;;;8;84;;
692;130;Mrákava René;Josefov;Modrý Portugal;Č;;2022;MP;;;8;71;;
693;171;Vinařství Lažek;Ostrožská Nová Ves;Modrý Portugal;Č;kab.;2020;MP;;;8;71;;
701;156;Vinařství Košulič;Hustopeče;Neronet;Č;;2019;Ne;;;8;86;;
711;127;Smištík P + J;Ořechov;Regent;Č;PS;2023;Reg;;;9;86;;
721;86;Vinařství Roman Komarov;Ivančice;Rulandské modré;Č;PS;2021;RM;;;9;89;;
722;176;Rumanovi - Mayer;Brno;Rulandské modré;Č;;2019;RM;;;9;68;;
723;146;Strouhal Oldřich;Klobouky u Brna;Rulandské modré;Č;;2021;RM;;;9;70;;
724;91;Vinařství Vystoupil;Boleradice;Rulandské modré;Č;;2019;RM;;;9;82;;
725;80;Vinařství Kamil Osička;Dolní Kounice;Rulandské modré;Č;;2021;RM;;;9;83;;
726;101;Víno z Trboušan;Trboušany;Rulandské modré;Č;;2020;RM;;;9;89;;
727;142;Mrkvica Milan;Velké Němčice;Rulandské modré;Č;;2020;RM;;;9;77;;
731;91;Vinařství Vystoupil;Boleradice;Sevar;Č;;2022;Sev;;;9;84;;
732;30;Konečný Ladislav;Brno-Bohunice;Sevar;Č;;2022;Sev;;;9;79;;
741;148;Měřinský Petr;Nový Přerov;Svatovavřinecké;Č;;2022;Sv;;;9;83;;
742;167;Prchal Pavel;Velké Němčice;Svatovavřinecké;Č;;2022;Sv;;;9;87;;
743;32;Kořenek winary s.r.o.;Brno;Svatovavřinecké;Č;;2023;Sv;;;9;68;;
744;67;Tejkal Miloš;Dolní Kounice;Svatovavřinecké;Č;;2022;Sv;;;9;84;;
745;74;Vinařství Frapa;Brno-Starý Lískovec;Svatovavřinecké;Č;;2021;Sv;;;9;65;;
746;40;Macháček Pavel;Mělčany;Svatovavřinecké;Č;;2021;Sv;;;9;80;;
747;28;Kapp Rudolf;Brno;Svatovavřinecké;Č;;2021;Sv;;;9;76;;
748;177;Vinařství Vyskočil;Dolní Kounice;Svatovavřinecké;Č;;2019;Sv;;;9;89;;
749;86;Vinařství Roman Komarov;Ivančice;Svatovavřinecké;Č;PS;2021;Sv;suché;;9;86;;
750;24;Janda Lubomír;Miroslavské Knínice;Svatovavřinecké;Č;PS;2022;Sv;;;9;68;;
751;78;Vinařství Jan Plaček;Moravské Bránice;Svatovavřinecké;Č;;2023;Sv;suché;;9;89;;
752;107;Životský Oldřich;Sokolnice;Svatovavřinecké;Č;;2018;Sv;;barique;9;79;;
753;13;Endlicher Karel;Dolní Kounice;Svatovavřinecké;Č;;2020;Sv;suché;;9;86;;
754;54;Slanina Jan;Obřany;Svatovavřinecké;Č;;2020;Sv;;;9;69;;
755;31;Koráb František;Boleradice;Svatovavřinecké;Č;;0;Sv;;;9;68;;
761;138;Hrdlička Miloslav;Žatčany;Zweigeltrebe;Č;;2022;Zw;;;8;67;;
762;168;Valla Libor;Velké Němčice;Zweigeltrebe;Č;;2022;Zw;;;8;82;;
763;74;Vinařství Frapa;Brno-Starý Lískovec;Zweigeltrebe;Č;;2022;Zw;;;8;67;;
764;61;Špíšek Milan;Brno;Zweigeltrebe;Č;;2021;Zw;;;8;83;;
765;143;Šabata Pavel;Velké Němčice;Zweigeltrebe;Č;;2022;Zw;;;8;84;;
766;70;Turčínek Pavel;Brno-Starý Lískovec;Zweigeltrebe;Č;;2022;Zw;;;8;65;;
767;126;Ryšavý Jan;Telnice;Zweigeltrebe;Č;;2022;Zw;;;8;65;;
768;69;Turčínek Jan st.;Brno-Starý Lískovec;Zweigeltrebe;Č;;2022;Zw;;;8;81;;
769;104;Zmrzlý Zdeněk;Sokolnice;Zweigeltrebe;Č;;2022;Zw;;;8;65;;
770;56;Strýček Josef;Brno;Zweigeltrebe;Č;;2022;Zw;;;8;85;;
771;28;Kapp Rudolf;Brno;Zweigeltrebe;Č;;2020;Zw;;;8;82;;
772;164;Musil Miroslav;Brno;Zweigeltrebe;Č;;2021;Zw;;;8;80;;
773;63;Šťastný Jiří;Blučina;Zweigeltrebe;Č;;2019;Zw;;;8;88;;
774;161;Bělehrádek Lubomír;Rebešovice;Zweigeltrebe;Č;;2022;Zw;;;8;60;;
775;163;Táborský Jiří;Sokolnice;Zweigeltrebe;Č;;2022;Zw;;;8;78;;
781;42;Matiašovic Ján;Devičany (SK);směs;Č;;2022;Dr,Reg;;barique;8;86;;
782;178;Burk Václav;Telnice;směs;Č;;2022;;;;8;65;;
783;179;Ondrouch Martin;Telnice;směs;Č;;2022;CC,Sv;;;8;71;;
784;67;Tejkal Miloš;Dolní Kounice;směs;Č;;2022;Fr,Zw;;;8;70;;
785;75;Vinařství Habřina;Bořetice;směs;Č;;2020;CS,Me,Zw;;;8;84;;
786;39;Machač Jiří;Boleradice;směs;Č;;2022;CM,Sv;;;8;78;;
801;20;Huška Tomáš;Čejkovice;Alibernet;R;;2023;Al;;;10;90;;Šampion
802;20;Huška Tomáš;Čejkovice;Alibernet;R;;2022;Al;;;10;88;;
803;6;Cukr Josef;Boršice;Cabernet Moravia;R;PS;2022;CM;;;10;83;;
804;60;Špillar František;Hodonice;Cabernet Sauvignon;R;PS;2022;CS;;;10;86;;
805;100;Víno Tichý;Rybníky;Cabernet Sauvignon;R;kab.;2022;CS;;;10;84;;
806;95;Vinné sklepy Maršovice;Jezeřany-Maršovice;Cabernet Sauvignon;R;;2022;CS;polosuché;;10;81;;
807;105;Znovín Znojmo, a.s.;Šatov;Cabernet Sauvignon;R;PS;2022;CS;polosladké;;10;86;;
808;31;Koráb František;Boleradice;Frankovka;R;;0;Fr;;;10;69;;
809;157;Knápek & Machů;Velké Bílovitce;Frankovka;R;;2022;Fr;suché;;10;88;;
810;68;Turčínek Jan ml.;Brno-Starý Lískovec;Frankovka;R;;2023;Fr;;;10;72;;
811;68;Turčínek Jan ml.;Brno-Starý Lískovec;Frankovka;R;;2022;Fr;;;10;83;;
812;68;Turčínek Jan ml.;Brno-Starý Lískovec;Frankovka;R;;2021;Fr;;;10;79;;
813;130;Mrákava René;Josefov;Chorvát;R;;2022;Chor;;;10;78;;
814;30;Konečný Ladislav;Brno-Bohunice;Izabela;R;;2022;Iz;;;10;82;;
815;114;Šindelka Jan;Podolí u Brna;Modrý Portugal;R;;2021;MP;;;10;83;;
816;114;Šindelka Jan;Podolí u Brna;Modrý Portugal;R;;2022;MP;;;10;83;;
817;51;Rodinné vinařství Fila;Chvalovice;Svatovavřinecké;R;;2022;Sv;;;10;81;;
818;83;Vinařství Olejník;Nový Šaldorf;Svatovavřinecké;R;;2022;Sv;;;10;78;;
819;32;Kořenek winary s.r.o.;Brno;Svatovavřinecké;R;;2023;Sv;;;10;87;;
820;101;Víno z Trboušan;Trboušany;Svatovavřinecké;R;;2022;Sv;;;10;82;;
821;144;Vinařství Petr Samson;Velké Němčice;Zweigeltrebe;R;;2021;Zw;polosladké;;10;86;;
822;121;Černá Jitka;Brno - Bohunice;Zweigeltrebe;R;;2022;Zw;;;10;74;;
823;88;Vinařství Thaya;Hnanice;směs;R;kab.;2022;;polosuché;;10;78;;
824;90;Vinařství u Stehlíků;Nový Šaldorf;směs;R;;2023;;;RM + MT;10;82;;
825;164;Musil Miroslav;Brno;směs;R;;2022;Fr,RM;;;10;62;;
826;54;Slanina Jan;Obřany;směs;R;;2021;;;;10;71;;
827;89;Vinařství Tomčala;Kobylí na Moravě;směs;R;;2022;CM,MP,Zw;;;10;80;;
828;90;Vinařství u Stehlíků;Nový Šaldorf;směs;R;;2022;;;perlivé;10;82;;
901;156;Vinařství Košulič;Hustopeče;směs;F;;2017;;;bílé aromatizované 18 %;10;78;;
902;156;Vinařství Košulič;Hustopeče;směs;F;;2017;;;čevené aromatizované 18,5 %;10;80;;
903;156;Vinařství Košulič;Hustopeče;směs;F;;2016;;;Likérové víno 18,5 %;10;88;;
904;180;Sklípek u nás;Mutěnice;směs;F;;2023;;;Vermut Bianko;10;72;;
905;69;Turčínek Jan st.;Brno-Starý Lískovec;směs;F;;0;;;vermut čevený;10;78;;
